t,rep_0,rep_1,rep_2,rep_3,rep_4,rep_5,rep_6,rep_7,rep_8,rep_9,rep_10,rep_11,rep_12,rep_13,rep_14,rep_15,rep_16,rep_17,rep_18,rep_19,rep_20,rep_21,rep_22,rep_23,rep_24,rep_25,rep_26,rep_27,rep_28,rep_29,rep_30,rep_31,rep_32,rep_33,rep_34,rep_35,rep_36,rep_37,rep_38,rep_39,rep_40,rep_41,rep_42,rep_43,rep_44,rep_45,rep_46,rep_47,rep_48,rep_49,rep_50,rep_51,rep_52,rep_53,rep_54,rep_55,rep_56,rep_57,rep_58,rep_59,rep_60,rep_61,rep_62,rep_63,rep_64,rep_65,rep_66,rep_67,rep_68,rep_69,rep_70,rep_71,rep_72,rep_73,rep_74,rep_75,rep_76,rep_77,rep_78,rep_79,rep_80,rep_81,rep_82,rep_83,rep_84,rep_85,rep_86,rep_87,rep_88,rep_89,rep_90,rep_91,rep_92,rep_93,rep_94,rep_95,rep_96,rep_97,rep_98,rep_99
24,0.33257309143752517,0.3164113977886992,0.3343692881164763,0.31750105611145657,0.3341004930334494,0.3205942545156923,0.3309098183011975,0.3225210559166033,0.328713547973034,0.3447829635359203,0.33061440892631894,0.33712924414372786,0.3273215777115007,0.3107620763531131,0.33373895676290755,0.33958782921333674,0.3454347174355946,0.33834848536858597,0.3320973923053455,0.33083468386733383,0.3463788970255295,0.32166985744486604,0.3124862330674297,0.31159489896780174,0.30756241057032163,0.3236945631128931,0.3067107536751531,0.33510725407688,0.3169317064572973,0.33579511718950195,0.3355134705909784,0.3200891482233977,0.3011291385801086,0.3144706041631725,0.34151435117335394,0.3080977620296891,0.33839975459368565,0.3203572361237799,0.32035467749337787,0.3266472025617485,0.3207687593260792,0.3206695023631713,0.3413300063573817,0.3061376583387902,0.3157045364374512,0.3664995185481659,0.3425642934404326,0.3229711333846442,0.3046350612578799,0.31939139655158294,0.31233143137554487,0.32121175115806916,0.3112751365125307,0.32005998663341273,0.3347662830313756,0.31171900241992917,0.31572053434184333,0.3286530165785001,0.3115813360704823,0.3102719214380877,0.33749975776511026,0.3387605216593116,0.317513032454618,0.3289403919576452,0.3390591864926228,0.30435099295018925,0.3202946823588266,0.33065812381100795,0.33090909487332165,0.3307963390995158,0.3090217928569236,0.3312093348334512,0.32335186399223365,0.3508405754961458,0.31283254437679,0.346961921375642,0.3517259876559611,0.3064448264365793,0.3289429273079224,0.3347790796610208,0.31875479258986056,0.3351332331638071,0.3290903968707823,0.32320985730457863,0.32831742349688675,0.3062615725145951,0.32044441564640674,0.30758680050626763,0.33152794918692374,0.33655247453434833,0.31819072952547045,0.32928986803937055,0.30294309055215013,0.32081824927321906,0.3135927146440224,0.34396519243046314,0.3290933806654604,0.3227947840746229,0.3286629623842704,0.33150343880849514
25,0.3336936326418887,0.32768749935113234,0.3326511043908542,0.32760979745190755,0.3372365004624103,0.3222030801907022,0.32749067150346944,0.31348044614160425,0.33261572112245724,0.34515120125977494,0.33773562691216746,0.3387189293599598,0.3242071197309183,0.31065848677033997,0.33625656872532,0.32185601745401404,0.3402472782744302,0.33547788199888445,0.33514841823390723,0.3307157184326037,0.35119776195664665,0.3244160443287431,0.3101602323566964,0.318117512662017,0.30245666575478414,0.3185937652306156,0.29909667257080386,0.33005899731875044,0.3164438126544819,0.3360202644502424,0.3268910365722191,0.3166043593016985,0.29654228625056134,0.317815873606637,0.3349542526064671,0.31179186206548903,0.33488944165616463,0.3197022598264021,0.31831101662958805,0.32116993958720497,0.32261167202510843,0.32183270515101714,0.3424839333901412,0.3094813678253788,0.3149316710479522,0.3736852049662428,0.3352343953316913,0.3299448789393634,0.3035612307286828,0.3199147596886033,0.308894153338718,0.31660645801346865,0.3063237292314465,0.31771637802515046,0.3390241821963539,0.3107572082297262,0.31545809602131153,0.3269542554414334,0.3113643046383583,0.3149965429532007,0.336753822935815,0.34689377300671087,0.3196198959368779,0.3325372781658102,0.3318506490130556,0.29924117466061884,0.32205275167534575,0.3191351102123692,0.3319873961398016,0.32653854266077736,0.31187055578758993,0.33151829070622646,0.3237575148126981,0.3478986160430396,0.31911921095093054,0.33912645331304,0.345509244883331,0.3147339596073492,0.3274932519175685,0.3307332736800421,0.3165937062595135,0.3318280477876743,0.3279426121156558,0.3241531920967088,0.32764887858556124,0.31056002139858924,0.3191002072131953,0.31517564370051465,0.3326787866640698,0.3368867854114345,0.3247262231825142,0.3368557628989292,0.2996001315378969,0.3268615153742741,0.3149294584994417,0.3444893366295042,0.3394740493273693,0.3232028211444717,0.3344368805919988,0.3321869699872503
26,0.3299102989440344,0.3281356190994289,0.33510686321424943,0.3259548600936596,0.32960216573886103,0.3199746005050055,0.32878591860796247,0.31310988298093767,0.3332129647954761,0.3447921517067232,0.33782681436399603,0.3326503027611132,0.32686528385585734,0.3211903853118997,0.3340902220933363,0.33804058826401917,0.3431531085368601,0.33690083594751435,0.3328025352148283,0.330246799321646,0.3453050543567993,0.3257548492500305,0.3094261089018754,0.3237549970724364,0.310874875672755,0.318837452681291,0.31032025535575514,0.32850394698736796,0.313389132049212,0.3452296358486977,0.32863714892096435,0.3078459620358176,0.30143448353283675,0.3180907852532846,0.34183117323934453,0.31151658325542486,0.32699056134334037,0.3146372115635333,0.3151142067636159,0.32672489880684347,0.32325237704939064,0.3217546922295749,0.3364794046832617,0.31539937049331546,0.32049136777308107,0.3735406504528332,0.330070368711045,0.32028181672011,0.30337225641141846,0.3250997965691193,0.31562873568400374,0.3204996725714457,0.316404899105992,0.3168041076856554,0.34056035516771355,0.3124933912525295,0.31321397979969906,0.3184769850854593,0.3041989669094705,0.3112448617622695,0.3374806463530076,0.34744990407822995,0.34189282724537917,0.3383324401991325,0.32962165273351796,0.30646082375037886,0.32730167030211404,0.3199253050977077,0.32408662201491256,0.32316382173997715,0.3133980226065797,0.3409419210400149,0.3287674082773032,0.3492460272498797,0.32076954551333337,0.32935956961526835,0.3487742976743634,0.31561082694910314,0.3318752112042377,0.3333835741431276,0.3102522202754341,0.330066646996664,0.3227086453684541,0.31516286860076664,0.3282584907958613,0.3082948066483402,0.3218468484925536,0.31014805351931285,0.3333091337597084,0.33803769935494915,0.3128517546951711,0.3340400503294817,0.2998598473686572,0.3289234647825917,0.30884023795804005,0.3505831646786613,0.3365439137111359,0.32291681528568594,0.338532370958712,0.3234053320268862
27,0.3383471670180342,0.32798764888092674,0.33841870176187233,0.3195337446181562,0.32524496198845976,0.3270667060888271,0.33572005805044614,0.31178145715473515,0.3377944265915991,0.34357822184438297,0.33827429393859154,0.33006019622390775,0.3206996830871982,0.3123093265493196,0.33270323980639516,0.32999827623240213,0.34422745388524534,0.3379800885568497,0.3275481840455365,0.33939465786361167,0.35041059097894045,0.3265686083346065,0.3119844669734061,0.3201730593383766,0.31821592002911975,0.31662410487251963,0.314191979024558,0.31302894525160674,0.321123192869584,0.3456268817046957,0.3230388229066366,0.3077234959915349,0.3038626411364467,0.32073076898684844,0.33625112071206403,0.30542090446416725,0.3353748982151412,0.31586719224107507,0.3201064743539334,0.32828325248624524,0.3236898512366468,0.3279898764883865,0.33601577189007,0.3184092528540855,0.31630629869022236,0.3723524128282221,0.3273628978668324,0.305869679454449,0.3049526840780639,0.3149831984481906,0.3141477909341061,0.3171263813078931,0.31797382602727203,0.31291873273435894,0.3451994164901554,0.3100610956432898,0.3148361545247115,0.3139910123975536,0.3001930099372943,0.31538483257802125,0.3346932984399552,0.3406467327074608,0.33758019048685617,0.3329101231949696,0.32838158715550697,0.31123548599057715,0.3257659706725381,0.31497412096186045,0.32035375435387536,0.32667585536821936,0.31447155295181745,0.3481316504857831,0.3275533039486892,0.35024160701945295,0.32088807766909755,0.3294255168291154,0.3274637028111723,0.3178399084143401,0.33162186032570384,0.33708257984988543,0.3115637078781107,0.3286824432553829,0.3198128000820753,0.31299541784689433,0.33049147466445,0.30567582552791794,0.31907139120363276,0.3101727743870815,0.3351122886245057,0.3383843869293709,0.32343859199285613,0.32879984996213174,0.2973764123612315,0.331675363435573,0.30910853236188063,0.35231345985540186,0.3400914106271936,0.3264806370712402,0.345377469380671,0.32324011794097685
28,0.33683962472799667,0.32808418102893105,0.3335263204260523,0.3196853632092553,0.32829513698268026,0.3213353363186289,0.3331696523625279,0.3097647855115814,0.33083249905846907,0.35313890606284903,0.3410204272388809,0.326000670449134,0.31080057480813733,0.3165651312081397,0.34586017764273935,0.339131277310306,0.34066839062080917,0.33359156961373954,0.32946893791411525,0.33847815953956034,0.359655249818207,0.3255949018065183,0.31318563008915384,0.3223128740927378,0.3201767992808412,0.3175217651810451,0.31703506949839955,0.3108328882038851,0.3199050409882723,0.3439549934764107,0.31686805662350354,0.3072946942052017,0.2952188775166728,0.3250490740604111,0.3361697053735528,0.2968018983244386,0.33136362034122674,0.3246247095416014,0.31409964277646785,0.32950295593500023,0.32525978426187546,0.337408611691148,0.3356290157297515,0.32537424969219153,0.3172815322097132,0.3732985690094036,0.3225394494778556,0.3086802686859342,0.31013377660173574,0.31488699374607493,0.32352654441295026,0.3134268592228579,0.31890858546939105,0.31004332828680925,0.3408222498768625,0.31108206613145284,0.3127527094327966,0.3095238205786029,0.3013396199658908,0.3126462234988166,0.32987163375089523,0.3361519300340948,0.33602984291944776,0.3348442470421601,0.3316097160247121,0.3248137884655534,0.32919606849622396,0.3082686503620354,0.31418618084767563,0.3248774008398079,0.31582442475668016,0.353718362044627,0.33325558697687685,0.35903125845017436,0.3220745336290309,0.33592323029997667,0.3319949903102303,0.31688979981433085,0.33008197153588653,0.33409516701039293,0.31453390200312853,0.3247141881918548,0.3167871172424572,0.3140658681615289,0.3211674242076642,0.3104246859754639,0.3191583989346216,0.30789018950769637,0.3335699324398033,0.3274800628315181,0.30879504438946453,0.32953170461044456,0.2932186842030529,0.3250048707109535,0.3144545018564188,0.3563774656568627,0.33508996054233314,0.32263480569048203,0.34735450531234874,0.3214745384668551
29,0.34481294343257474,0.32106776677952725,0.33195468386220267,0.32223257846810943,0.32103917867567344,0.32686036401152163,0.34182917184904155,0.31760888668191134,0.3222300574282659,0.35950882779522564,0.3347856553617168,0.32067992130031814,0.31412539481510904,0.3124246002934565,0.3476429511009336,0.33182699438308993,0.3303872800347424,0.3343664493336672,0.3282903215071325,0.3377842653859843,0.3512966710199635,0.32505183764432244,0.3143621110441101,0.3277209160001616,0.3166989079601863,0.31463606851594556,0.3144049586528002,0.3111795367236159,0.32152288132395257,0.34129974545998115,0.3138705767297357,0.3090480130129227,0.3035747963469943,0.3255645564642183,0.3359533206561932,0.2986197560205334,0.3359339139761806,0.3241030669025531,0.30940599452553486,0.335507126911927,0.33317243170979494,0.3313228295744145,0.32997480003553376,0.3276314580814059,0.3163722696664483,0.3795201266430431,0.32427599359096926,0.31940535796928626,0.304409824065403,0.3123291149522378,0.32678770022648906,0.3100888099564334,0.31986813868182706,0.3124613689685021,0.34260466647032056,0.3151413781356613,0.31406350032784347,0.31045642411912655,0.30104548142177573,0.31769473229520695,0.33257375416884793,0.332550309229135,0.34546685305258806,0.3370891951856989,0.329997402325822,0.32822773769372254,0.32592833338907495,0.30745325610643415,0.31468967092112904,0.3210726220108776,0.31039073246474796,0.3505810461331668,0.3283150549113719,0.3633036876382115,0.31570654164396406,0.3323478369061089,0.32813646497313576,0.3158240788943879,0.32646597420718804,0.33589474395287566,0.31834728883417185,0.31466917364419644,0.31695405338687044,0.3108709167583787,0.31699256195735265,0.3117351432480784,0.31555081925144607,0.30214115723632434,0.33039293256749386,0.3266002043222278,0.3114098989262886,0.327014878443846,0.29170124136539205,0.32219053593209074,0.3223434649490268,0.34838324722059066,0.33205371769697245,0.32286533806827034,0.34317094862555736,0.31927355218580467
30,0.34282437300562013,0.32415467787723695,0.32634646330813566,0.3244144737175438,0.33414958571263986,0.3204781708517527,0.33719205128596064,0.32115601391639864,0.31968377527404745,0.35687511162277225,0.33419171486378285,0.3276806790821221,0.31654766950273516,0.3138438043725867,0.34491352586929624,0.3290988411988778,0.3217285650625288,0.33438495049421657,0.32880380509155843,0.34508986702298233,0.33356804944685214,0.3222754097291839,0.320034394208386,0.328684965311988,0.31603043414809445,0.31137170011515447,0.3097873764480341,0.3219028692344092,0.3200122972081452,0.33902844069517635,0.3129353724847753,0.3043231597297911,0.297949649915371,0.3290004796562191,0.3375002538637607,0.300164916960938,0.3302975353138916,0.32417923275838884,0.3129440737897493,0.3295938272418638,0.3309421839216172,0.33846467301675587,0.3316798239095583,0.32812071238018226,0.3167274689071481,0.34323805439858773,0.3283534282408252,0.31426099986099704,0.3126822563150723,0.3140362879547647,0.32682288983430957,0.31375936102986834,0.3179861210814218,0.3140654237156461,0.3486061993613382,0.30265662291449724,0.309641135788819,0.3058443215825196,0.3045174985254784,0.32132617288429033,0.3354329467724503,0.3327096028144333,0.3522293368912788,0.3256424550105038,0.32504846640778584,0.32471413599265103,0.3321107446701315,0.3027418865168886,0.31641280438778646,0.3156259094801427,0.31814466078557024,0.3411222195508337,0.3343810800670927,0.35849640979007386,0.3155218128066522,0.3283319893515985,0.32825151856593704,0.31232576319908223,0.3288225200787199,0.3329773897491627,0.31980787947563794,0.3076843407737592,0.3174162607952583,0.3177178185846109,0.31432779613438766,0.31018336721530543,0.31598411873357896,0.31721410106854286,0.3276801019900615,0.31423075757422536,0.30874016172095553,0.322155657488442,0.29852241499092835,0.32694310215549777,0.32439240174534967,0.34596249714145283,0.3444748042666085,0.3152971818904512,0.3463275174843182,0.31630845371223304
31,0.33843403829115576,0.30708480252672554,0.32337874118296395,0.321388126942772,0.3348117584500481,0.31678848699771944,0.3356831859886154,0.31563140169588505,0.3160364345898695,0.3625293923426728,0.3281107602819404,0.3290108108740511,0.3115519801185384,0.3142262476844647,0.3432282148655766,0.334491864111481,0.32376871810162605,0.32877810917029204,0.3273537201253221,0.34020480382501844,0.3265583444330483,0.32362019063499037,0.32823129446474025,0.32730132114147126,0.317347689566988,0.31580870646185405,0.3071181285929362,0.3134904970891348,0.3186158136698233,0.34421858717904585,0.3112254877307859,0.30238587704776815,0.30036168867663615,0.32337867119748287,0.3303619148697708,0.3021560440939205,0.32789362253295135,0.3206074285183864,0.32024761402922014,0.32382325624058705,0.33239682370020474,0.3396223404509246,0.3385427806785983,0.3344606278886562,0.32274006599223787,0.3373195926461611,0.3262514401256999,0.32020968595813104,0.3146981378610088,0.3079654912874511,0.3289991205267814,0.3167810476768716,0.3206528536716018,0.31588639617846076,0.34230216726901264,0.29881921858911464,0.3075168396232576,0.31424094140546455,0.29855122553215957,0.3258992688457615,0.335214840527348,0.32614764968940807,0.3574860385022339,0.3207676149607627,0.32502094400898,0.3230292836447758,0.33295887933796253,0.3115139267590847,0.3170594655819731,0.3289736667727054,0.315738695986289,0.34861078277083546,0.33372049972507767,0.37723621900365084,0.3155570745762624,0.3234829076072356,0.32594924043843654,0.30681323662499677,0.32530317188117147,0.33509831130144946,0.3244422487388828,0.31156599746451097,0.3155590580729092,0.3168092235057659,0.3129312957356868,0.30907613802929,0.3216368128813792,0.32129450295064865,0.32672361919081644,0.3093296661237044,0.3103292101147212,0.32488041948697094,0.29568707751055057,0.3235254180111327,0.3284166528914348,0.34340493802604166,0.35496370163686874,0.31360853015047324,0.34741302314810885,0.3129734373439001
32,0.33873316025749217,0.3072644221676448,0.32326258545764347,0.318925253453284,0.33422796664081467,0.31976139400452885,0.3318583738535317,0.31536971075321274,0.3241599413174952,0.3656804629640421,0.3273844647516125,0.3258028739907649,0.3142370160731024,0.31460895213117135,0.35003674480571617,0.32650116569868953,0.3227373035531418,0.32471467458201947,0.3234573118164036,0.3259289208493982,0.32139345578402223,0.3263217019275147,0.3253855842705246,0.32589259565190554,0.31348605105697613,0.3174256045710644,0.3071877838145909,0.3105853319988839,0.3218113919381557,0.34588496843832195,0.3153858933604336,0.29740516854615584,0.3052928197542929,0.3227502258705556,0.3322724662484512,0.30138866028778544,0.32057793326472656,0.3173555508163618,0.32221556104553717,0.3245066071485775,0.3366506049529786,0.33177082362493776,0.348381612453281,0.33684145699138,0.32345985318490855,0.3346075527096679,0.32482182672001564,0.3179402634342535,0.31839021968458164,0.3048630949061748,0.33039178500863675,0.3120748470362257,0.32438055670961363,0.31506227409352644,0.33334552275494633,0.29647297828982067,0.3119151938342511,0.31615461612019813,0.306512445201358,0.32633110261729514,0.34271773472825623,0.32398962177612545,0.3719821460066837,0.3233200765119008,0.32889943112263614,0.31644608773789473,0.33050568027184474,0.3112004420408847,0.32017081991364604,0.3289354198893617,0.31535769787747786,0.355637229728441,0.3327825703213114,0.3855733721603095,0.31427789462296507,0.32332703711927,0.3283409518827158,0.3098256522929081,0.3246512553509648,0.3359571756880519,0.32546678707123144,0.3132735525061325,0.3158851669404221,0.3141233192663765,0.3119691932643226,0.31577162614414,0.31977627679856246,0.32037523508820664,0.3243234705928688,0.3218601180020305,0.31614043937708547,0.3271834093342738,0.29778806727300505,0.31973922125318827,0.3213839790703045,0.34650093916905456,0.3548804191234104,0.308082784440486,0.34799080512725444,0.31260928962253953
33,0.3399894774638966,0.30429291532086405,0.31224314158631905,0.32036031334635523,0.3276598223718732,0.3183795715559218,0.33324440202112904,0.3057814767212224,0.31917446527231313,0.3758106649165073,0.3258739401561201,0.32644082200144486,0.31359985886652647,0.31353607496795255,0.3458737914582127,0.32094609471887725,0.32805901496999385,0.3261190347094777,0.3355192542378759,0.3215883778098968,0.3252804795071803,0.3296959070170301,0.3229311197984916,0.33247522285005343,0.30068379930734807,0.3177323050152859,0.30927531053805646,0.31870090084951885,0.31691983490114584,0.33733034192385253,0.30843550716060825,0.2946518619212344,0.3070166939293378,0.32613057933031203,0.33287977382975237,0.30202567386459617,0.323707955637916,0.3185552814075104,0.32238559925209287,0.33169955565800385,0.34181056120024406,0.33531068869309794,0.3548939253675846,0.3427006327420542,0.3194435369693819,0.3381990957313169,0.3312553248581678,0.32565631061528777,0.3084172881143835,0.30458429094890793,0.32936896730236764,0.30949209867277777,0.3274041664218731,0.3204130619353486,0.33012780096565686,0.30870667116486095,0.31321924772782167,0.32482679669042847,0.30556374007745435,0.3266544682394351,0.34603946395194807,0.321113672855684,0.36337855859517915,0.3256529936204392,0.32703214959700194,0.31127613803789134,0.3193314417425611,0.30056229526049855,0.32024948888055565,0.3261207388344697,0.3045413862335055,0.35566360700138666,0.3307503375705686,0.3815970813573038,0.31311772376582725,0.32613066582904515,0.3293070890663935,0.30993850955514146,0.31282253354361245,0.33337056306194934,0.329760554701962,0.32129247111535914,0.3152196678942606,0.31506231749319,0.31255573401150516,0.3176418884996884,0.31754703655063915,0.33555737572348543,0.32865544221555576,0.31747626654272626,0.3181963376817557,0.3221985086809816,0.29773379718419657,0.32416542679951477,0.3167221973280883,0.35754183072906953,0.358158725224301,0.30327238481004815,0.3465872017417504,0.3154677998465526
34,0.33837462193220896,0.31257838306347285,0.31612425302429864,0.3243063850823836,0.3248332585819917,0.3160301814704887,0.3399105098320604,0.30610689408816916,0.3228769810291219,0.3680505622014986,0.32607110475061435,0.31782439509254573,0.31699404348622817,0.3205003764822985,0.3616314898222887,0.3159548038541793,0.3252496763801535,0.32906709641576937,0.33608252120868415,0.311642736887641,0.32578878447410664,0.33027113336010167,0.3232906904254541,0.3356908179258994,0.30533179417534395,0.31764458926440237,0.30283707442486874,0.3263120535693604,0.3173908149375223,0.34328620600429083,0.3075396917041139,0.2949636722986751,0.30573792129195054,0.3210819592925647,0.3306828959502599,0.30462680859626456,0.31653986955646957,0.3292401240186796,0.3175578510207854,0.33536913047440675,0.34988944619113854,0.32535675212534787,0.3572212048847336,0.34832422485931136,0.32046190376003875,0.33810966311902335,0.330431838707164,0.3259218679862917,0.3058206684729934,0.30411042069131927,0.32631529334316933,0.31112936215665304,0.3316097784143291,0.3164074447504312,0.33159461071267093,0.30621273763360407,0.3136763913237018,0.31495948707885446,0.3091299824876156,0.32821983652503767,0.3575548233257694,0.319569975707639,0.3669162093583894,0.3215897837497934,0.3226463113439647,0.313840018126309,0.3228162708059432,0.30379834225059604,0.32792416098075094,0.32992876967759155,0.29841983515559906,0.34388948513402395,0.32818658468177014,0.39568244961686855,0.3201162469854828,0.3353014784020366,0.31697785146902613,0.3111880673307945,0.3122738727156559,0.32972498187285315,0.3313736028668885,0.3194652299247586,0.31158616664063904,0.3083228222286598,0.30957756536730946,0.32368457751477775,0.3174776328478501,0.331791188714472,0.3254587020208245,0.3252507536641407,0.3220775520458611,0.3244546620392937,0.29677060504171604,0.322155481244651,0.3162361962925435,0.36482066324883133,0.3467927631196844,0.30649044586968704,0.33989643317251195,0.3192117717963818
35,0.33974000360170964,0.3078695787046102,0.31415053512551766,0.31992200597119946,0.3253395115158753,0.3223234626378443,0.3399586660409877,0.306514933463558,0.31937953705172106,0.3738401205846577,0.32848355510001526,0.3174813495571083,0.31659863541431604,0.3175931146779164,0.3613796386135424,0.3054360968094502,0.32671293813044394,0.3223646095441692,0.3326332756602345,0.2943642431660308,0.33279099007731194,0.3318560756425917,0.3237576463093647,0.33176304036095916,0.3032250042500783,0.32177091057500146,0.3010466464330606,0.32909484064089056,0.31454628953741814,0.3602652384871704,0.3088287341187338,0.29673395419191445,0.3013785664603527,0.32088035757345174,0.32288066381145397,0.30521091093721464,0.3157144440512957,0.3285449399272102,0.3137638469582625,0.3374521485306036,0.3488879655627906,0.3186491945983371,0.35659948452509654,0.3502704875925737,0.3187339507725815,0.3402871179485942,0.3220989096939043,0.32920093599379185,0.3136000424672725,0.30480511855632203,0.32841430587267206,0.3113530977186253,0.319092504839293,0.3177268389203751,0.3352807975852272,0.3009343881174124,0.30945538648478055,0.3119868674376197,0.31461205411376403,0.333995123558611,0.3690183611277251,0.32319664595902664,0.37533483388124966,0.31378547554772485,0.3223348620874676,0.3166961995311606,0.3095528059328926,0.30078401332800114,0.333212248516807,0.3250782627655584,0.2970557616141599,0.3484339582289178,0.3309458448751033,0.39296163367056447,0.31998011055857917,0.34252367318000554,0.3136656106264161,0.31475594303177745,0.3133648311392839,0.33153825784160873,0.3339856129329765,0.32339452344480213,0.3039211065935682,0.3118643626541954,0.30424142116650615,0.3343260199300563,0.312124576628703,0.3316779287626567,0.32212254909184906,0.3158009011509987,0.3225818726539244,0.3218016269026236,0.2960292441573406,0.3215988032305747,0.3239963047166269,0.3578037839888556,0.34589256565030235,0.31104017216481916,0.3373352555319064,0.31728489077805705
36,0.35045877405556153,0.31064252512180307,0.31310953810647507,0.31609519368791583,0.3212880100477297,0.3306636089016667,0.33028221080318476,0.31452016993632126,0.3258528955942953,0.3788510869549836,0.32274674198939396,0.3193739044044731,0.3095565059187506,0.3116181453561912,0.3580578863420605,0.30548569483764143,0.32756941298994935,0.32274266675100444,0.32976892294994276,0.30622236312923623,0.32380781471826914,0.3312422151051396,0.3295417177898729,0.3336354660807722,0.3080316967387898,0.3261601633291076,0.2976311917278355,0.3362254294512425,0.31175462082007815,0.36430553932581905,0.3098118864693331,0.30806553573828493,0.2974334888230891,0.3355640124644601,0.326178909920242,0.3076517216485749,0.3146830853474821,0.3288424233396034,0.31315987711515453,0.3373389108487086,0.34366823489829607,0.3197327868257417,0.3564596952370119,0.3471869564599829,0.31619510391768346,0.34326000332805967,0.31836562953920905,0.3340368042480742,0.3139053860288631,0.3092737075595453,0.32789167517129014,0.3143435627418173,0.31794052749013707,0.3231932182569638,0.32828222011271774,0.30185550708855213,0.310375671148984,0.31925124171106967,0.318703303544434,0.3368311812376607,0.36527962932692837,0.3275491447988227,0.3626269968988568,0.32198733152400244,0.3199950885805659,0.31604101766403864,0.3061931909492947,0.30855531971616285,0.33080287635127165,0.3268179731794566,0.2876728761946007,0.3448598233680542,0.32358785855095784,0.37390430710589867,0.3192718904702382,0.34194847659492444,0.2995934090795411,0.3203826027126476,0.31026311794024075,0.32966583854773673,0.34836254084294926,0.3259274050362574,0.31667137076153595,0.31892015224808606,0.31483038649581363,0.3338445564051791,0.3137267455927895,0.32825517338204513,0.3239088985292237,0.3101890231459582,0.3192521587999836,0.3245342508484713,0.3014482492425502,0.32674563751252245,0.3234518759900014,0.35806808719622335,0.33297785673962443,0.3133159094548379,0.32903808484256536,0.31319488281317304
37,0.3425811488382887,0.3094718864867099,0.31339980049263894,0.3141394340831657,0.3214706178289068,0.3304525180393035,0.3257608356599125,0.3175301697075691,0.3251424535481549,0.3806167200129876,0.31750711336924897,0.323681016704564,0.30225472456437175,0.3181724852921085,0.3525092246341922,0.30952334806298687,0.3212879132400511,0.3210586460370134,0.323903760073715,0.3011912115485613,0.3275013276791219,0.33031929129065085,0.32617637117910897,0.3384202946754302,0.3028646558129005,0.32492508819772736,0.3016842985021021,0.3358313949746278,0.3086376879641595,0.3612772143916656,0.3145133775410903,0.30725526826191996,0.3084799841579806,0.33536699272533765,0.32429223255734596,0.31205749110613606,0.31606515487316594,0.32623207891899597,0.32224141382729254,0.3453543939534811,0.3473451918610885,0.31335245437051074,0.36051868640647944,0.3457175299782118,0.3149941427979475,0.33890617537847634,0.3037168710878836,0.3208143966299772,0.3160866240322026,0.3044685061202354,0.3338390400026061,0.31968023071684026,0.315688718371278,0.32650613406047413,0.3338488405115003,0.2963557161179499,0.3080485629067017,0.3175437780968523,0.32000316421457564,0.3403988158081262,0.35292885895993015,0.3316894189888201,0.35939275810907356,0.31863528044675415,0.3246728330680536,0.3191257424196618,0.31146267047222975,0.3132619558728874,0.3265106869037433,0.3253090743093633,0.2873820926417272,0.34423961027927946,0.32479297475229235,0.373513072599558,0.32039911997307247,0.3476584061029518,0.2821054838838771,0.3200760704899843,0.3030144763083022,0.3236727012865458,0.3547055888554892,0.32261696649949384,0.30979655816292045,0.32100370036071835,0.31673063468742996,0.3323805622538484,0.31676172288654775,0.33163410265625015,0.319654888507786,0.3105503276926004,0.3096903212136334,0.3225252682025088,0.30411593089165445,0.33607880764712394,0.32307979513337043,0.3545546774040794,0.3267441553178715,0.3073522439906997,0.3242277992248989,0.3072861102568144
38,0.3381807707542495,0.3161454652843293,0.31283580798067284,0.3061146568071763,0.31515574982745986,0.3310795473481246,0.32529193003044127,0.3129075725313105,0.3205977588628724,0.3737416565624346,0.31506897640665077,0.32217930534135636,0.302256411598513,0.31820470814360385,0.34986385082131366,0.3114322239707071,0.3186848366856698,0.3278183995700326,0.3227488888869287,0.3040179501200563,0.3381138251139884,0.3260140274856148,0.32406656064854095,0.33895489643959953,0.3013519675238583,0.32452295043088664,0.30192454364987675,0.33361242416966197,0.3055705919645498,0.35640151122690633,0.3204141427284405,0.3095377153014978,0.3127105143131098,0.3329835654610715,0.3255379257886528,0.3188070463857175,0.3202129363515882,0.3269393185872746,0.32345675563216225,0.3396483715503602,0.34672076900393045,0.31449878174936413,0.3733661081599552,0.34089239045210223,0.3182296999819597,0.3320240895883611,0.30494332089705434,0.31598477978127354,0.3191849544673607,0.30830154159687,0.33470804285116307,0.3168703530570588,0.32622421244306266,0.32630799455365683,0.3376799864286365,0.3115913569963475,0.31052101147465183,0.3146095095733284,0.32072440209084174,0.3365681670593986,0.3554678284991489,0.3279552596385156,0.3547014524266121,0.3201477902344422,0.32541818338777917,0.3184944360084965,0.31285644509431726,0.3105071333048083,0.32587219812325313,0.3226459359566873,0.2828371350875452,0.3427418893322016,0.32736670683192853,0.3720445373188227,0.3193391364460065,0.3448141109448989,0.2963063261402176,0.3179545037656337,0.31308506611212605,0.32333848818025457,0.3600315998919381,0.3248606619338321,0.3093671461617777,0.33415696836449454,0.3196300124566239,0.3414448190527849,0.31436200210514276,0.3314201454786685,0.3298827649237615,0.3117908624390874,0.31983256887132183,0.3209998917282989,0.31279306091045694,0.3339165790458246,0.32364808049707705,0.3417512927659173,0.33337393360499445,0.30944399388230487,0.321972164107774,0.3067289279443412
